Publisher_Nintendo,Critic_Count,User_Count,Critic_Score,Year_of_Release,Platform_GB,Platform_NES,User_Score,Platform_X360,Platform_PC,Platform_Wii,Publisher_Other,Genre_Platform,Global_Sales
0,27.0,21.0,76.0,2005.0,0,0,9.0,0,0,0,0,0,1.14
0,0.0,0.0,71.0,2000.0,0,0,7.5,0,0,0,1,0,1.14
1,0.0,0.0,71.0,1991.0,1,0,7.5,0,0,0,0,0,1.14
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,1.14
0,0.0,0.0,71.0,1986.0,0,1,7.5,0,0,0,1,0,1.14
1,0.0,0.0,71.0,1990.0,0,0,7.5,0,0,0,0,0,1.14
0,31.0,31.0,84.0,2003.0,0,0,9.1,0,0,0,0,0,1.14
0,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,1,0,1.14
0,66.0,32.0,81.0,2007.0,0,0,8.8,0,0,0,0,0,1.14
0,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,0,0,1.14
0,0.0,17.0,71.0,2010.0,0,0,7.4,0,0,0,0,0,1.14
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,0,1,1.14
0,89.0,1137.0,81.0,2014.0,0,0,7.7,0,0,0,1,0,1.14
0,15.0,32.0,73.0,2001.0,0,0,8.8,0,0,0,1,0,1.14
0,0.0,0.0,71.0,2004.0,0,0,7.5,0,0,0,0,0,1.14
0,60.0,201.0,79.0,2016.0,0,0,8.2,0,0,0,0,0,1.14
0,32.0,47.0,87.0,2002.0,0,0,8.0,0,0,0,1,0,1.13
0,15.0,0.0,80.0,2009.0,0,0,7.5,0,0,1,0,0,1.13
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,1,0,1.13
0,8.0,6.0,50.0,2006.0,0,0,4.7,0,0,0,0,0,1.13
0,88.0,621.0,83.0,2016.0,0,0,7.8,0,0,0,0,0,1.13
0,25.0,31.0,67.0,2011.0,0,0,6.1,0,0,0,1,0,1.13
0,55.0,14.0,84.0,2004.0,0,0,8.6,0,0,0,0,0,1.13
1,0.0,0.0,71.0,1983.0,0,1,7.5,0,0,0,0,1,1.13
0,66.0,362.0,79.0,2008.0,0,0,7.8,0,0,0,0,1,1.13
0,69.0,108.0,85.0,2009.0,0,0,6.8,1,0,0,0,0,1.13
0,50.0,795.0,79.0,2014.0,0,0,8.1,0,0,0,0,0,1.13
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,0,0,1.13
1,51.0,209.0,73.0,2012.0,0,0,8.6,0,0,0,0,0,1.13
1,0.0,0.0,71.0,2005.0,0,0,7.5,0,0,0,0,0,1.13
0,48.0,15.0,82.0,2007.0,0,0,5.9,0,0,0,0,0,1.13
1,73.0,179.0,73.0,2015.0,0,0,7.6,0,0,0,0,0,1.12
0,0.0,0.0,71.0,1982.0,0,0,7.5,0,0,0,1,0,1.12
0,15.0,9.0,57.0,2001.0,0,0,7.6,0,0,0,0,0,1.12
1,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,0,0,1.12
0,50.0,32.0,78.0,2009.0,0,0,8.3,0,0,1,0,1,1.12
0,85.0,201.0,82.0,2010.0,0,0,8.4,0,0,0,0,0,1.12
0,44.0,63.0,82.0,2005.0,0,0,8.6,0,0,0,0,0,1.12
0,27.0,52.0,80.0,2011.0,0,0,8.3,0,0,0,0,0,1.12
0,46.0,27.0,78.0,2005.0,0,0,5.1,0,0,0,0,0,1.12
1,0.0,0.0,71.0,1992.0,0,1,7.5,0,0,0,0,0,1.12
0,30.0,62.0,77.0,2011.0,0,0,8.2,1,0,0,0,0,1.12
0,4.0,10.0,71.0,2009.0,0,0,2.6,0,0,0,0,0,1.12
0,15.0,19.0,86.0,2007.0,0,0,8.0,0,1,0,1,0,1.12
0,77.0,165.0,79.0,2009.0,0,0,8.1,0,0,0,0,0,1.12
0,61.0,1228.0,93.0,2012.0,0,0,9.2,0,0,0,1,0,1.12
0,60.0,40.0,83.0,2004.0,0,0,8.3,0,0,0,0,0,1.12
0,91.0,202.0,70.0,2010.0,0,0,6.0,1,0,0,1,0,1.12
0,60.0,59.0,88.0,2009.0,0,0,8.7,0,0,0,1,0,1.12
0,75.0,2380.0,79.0,2011.0,0,0,4.5,1,0,0,0,0,1.11
0,38.0,51.0,74.0,2003.0,0,0,7.6,0,0,0,1,0,1.11
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,0,0,1.11
0,50.0,31.0,69.0,2007.0,0,0,6.3,0,0,0,1,0,1.11
0,52.0,95.0,84.0,2011.0,0,0,7.3,0,0,0,0,0,1.11
0,8.0,13.0,82.0,2007.0,0,0,6.8,0,0,0,0,0,1.11
0,70.0,160.0,94.0,2005.0,0,0,9.0,0,0,0,0,0,1.11
0,0.0,0.0,71.0,1994.0,0,0,7.5,0,0,0,1,0,1.11
1,0.0,0.0,71.0,1983.0,0,1,7.5,0,0,0,0,1,1.11
0,0.0,0.0,71.0,1995.0,0,0,7.5,0,0,0,0,0,1.11
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,1,0,1.11
1,79.0,664.0,87.0,2013.0,0,0,8.7,0,0,0,0,0,1.11
0,43.0,100.0,75.0,2013.0,0,0,7.7,1,0,0,0,0,1.11
0,50.0,598.0,69.0,2015.0,0,0,7.7,0,0,0,0,0,1.11
0,0.0,0.0,71.0,2004.0,0,0,7.5,0,0,0,0,0,1.11
0,0.0,0.0,71.0,1981.0,0,0,7.5,0,0,0,0,0,1.1
0,0.0,0.0,71.0,1982.0,0,0,7.5,0,0,0,1,1,1.1
0,62.0,468.0,85.0,2010.0,0,0,8.0,0,0,0,0,0,1.1
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,0,0,1.1
0,23.0,29.0,81.0,2011.0,0,0,7.4,0,0,0,1,0,1.1
0,0.0,0.0,71.0,1984.0,0,1,7.5,0,0,0,1,0,1.1
0,0.0,0.0,71.0,1989.0,1,0,7.5,0,0,0,1,0,1.1
0,0.0,0.0,71.0,1989.0,0,1,7.5,0,0,0,0,0,1.1
1,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,0,0,1.1
1,0.0,0.0,71.0,1983.0,0,1,7.5,0,0,0,0,1,1.1
0,0.0,0.0,71.0,1999.0,1,0,7.5,0,0,0,0,0,1.1
0,0.0,0.0,71.0,2011.0,0,0,7.5,0,0,0,0,0,1.1
0,18.0,0.0,74.0,2001.0,0,0,7.5,0,0,0,0,0,1.1
0,25.0,0.0,76.0,2006.0,0,0,7.5,0,0,0,0,0,1.1
0,0.0,0.0,71.0,2006.0,0,0,7.5,0,0,0,0,0,1.1
1,60.0,176.0,86.0,2003.0,0,0,8.5,0,0,0,0,0,1.1
1,66.0,283.0,80.0,2013.0,0,0,8.2,0,0,0,0,1,1.1
0,16.0,14.0,61.0,2007.0,0,0,6.9,0,0,1,0,0,1.1
0,39.0,109.0,87.0,2008.0,0,0,8.1,0,0,0,1,0,1.1
0,54.0,77.0,73.0,2007.0,0,0,6.7,1,0,0,0,0,1.1
0,13.0,44.0,80.0,1998.0,0,0,8.5,0,0,0,0,0,1.1
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,0,0,1.1
0,18.0,74.0,77.0,2013.0,0,0,5.8,1,0,0,0,0,1.09
0,34.0,52.0,77.0,2006.0,0,0,8.1,0,0,0,0,0,1.09
0,54.0,87.0,86.0,2009.0,0,0,5.7,0,0,0,0,0,1.09
0,21.0,39.0,75.0,2003.0,0,0,8.9,0,0,0,1,0,1.09
0,13.0,7.0,66.0,2008.0,0,0,4.4,0,0,1,0,0,1.09
0,22.0,47.0,97.0,2000.0,0,0,6.0,0,0,0,0,0,1.09
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,0,0,1.09
0,51.0,58.0,68.0,2005.0,0,0,7.6,0,0,0,0,0,1.09
0,37.0,363.0,83.0,2015.0,0,0,6.6,0,0,0,1,0,1.09
0,27.0,48.0,92.0,2003.0,0,0,8.3,0,0,0,0,0,1.09
0,51.0,198.0,54.0,2009.0,0,0,6.9,0,0,1,0,1,1.09
0,56.0,99.0,75.0,2006.0,0,0,8.3,0,0,0,0,0,1.09
0,52.0,98.0,47.0,2010.0,0,0,2.1,1,0,0,0,0,1.09
0,32.0,33.0,65.0,2002.0,0,0,8.3,0,0,0,1,0,1.09
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,1,0,1.09
0,42.0,41.0,74.0,2010.0,0,0,6.9,0,0,0,0,0,1.09
0,8.0,0.0,66.0,2011.0,0,0,7.5,0,0,0,1,0,1.09
0,20.0,65.0,76.0,2012.0,0,0,5.5,1,0,0,0,0,1.09
0,70.0,72.0,84.0,2009.0,0,0,8.0,1,0,0,0,0,1.09
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,1.09
0,15.0,77.0,88.0,2003.0,0,0,8.9,0,0,0,0,0,1.08
0,0.0,41.0,71.0,2002.0,0,0,6.6,0,0,0,0,1,1.08
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,1.08
0,28.0,9.0,73.0,2005.0,0,0,7.2,0,0,0,0,0,1.08
0,0.0,0.0,71.0,2002.0,0,0,7.5,0,0,0,1,0,1.08
0,62.0,2981.0,90.0,2009.0,0,0,6.9,0,1,0,0,0,1.08
0,47.0,67.0,85.0,2007.0,0,0,7.4,0,0,0,0,0,1.08
0,69.0,265.0,75.0,2010.0,0,0,7.5,0,0,0,0,0,1.08
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,1,0,1.08
0,0.0,0.0,71.0,1982.0,0,0,7.5,0,0,0,1,1,1.08
0,21.0,19.0,58.0,2004.0,0,0,6.0,0,0,0,0,0,1.08
0,0.0,0.0,71.0,2013.0,0,0,7.5,0,0,0,1,0,1.08
0,90.0,594.0,91.0,2016.0,0,0,7.4,0,0,0,1,0,1.08
0,0.0,0.0,71.0,2014.0,0,0,7.5,1,0,0,1,0,1.08
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,1.08
0,10.0,49.0,70.0,2008.0,0,0,8.1,0,0,0,1,0,1.08
0,23.0,22.0,40.0,2003.0,0,0,6.1,0,0,0,1,0,1.08
0,0.0,0.0,71.0,2002.0,0,0,7.5,0,0,0,0,1,1.08
1,59.0,106.0,67.0,2005.0,0,0,8.1,0,0,0,0,0,1.08
0,6.0,121.0,69.0,2014.0,0,0,7.3,1,0,0,0,0,1.08
0,7.0,15.0,59.0,2007.0,0,0,6.7,0,0,0,0,0,1.07
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,0,0,1.07
0,9.0,38.0,47.0,2006.0,0,0,5.0,0,0,0,1,0,1.07
0,14.0,83.0,82.0,2006.0,0,0,7.4,0,0,0,0,0,1.07
0,17.0,8.0,73.0,2010.0,0,0,7.3,0,0,1,0,0,1.07
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,1.07
0,59.0,245.0,85.0,2008.0,0,0,7.3,0,0,0,0,0,1.07
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,1,0,1,0,1.07
0,0.0,0.0,71.0,1994.0,0,0,7.5,0,0,0,0,0,1.07
0,0.0,31.0,71.0,2009.0,0,0,7.7,0,0,0,0,0,1.07
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,1,0,0,1.07
0,0.0,0.0,71.0,2011.0,0,0,7.5,1,0,0,1,0,1.07
0,57.0,198.0,76.0,2008.0,0,0,6.6,1,0,0,1,0,1.07
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,0,0,1.07
0,29.0,36.0,76.0,2007.0,0,0,7.8,1,0,0,0,0,1.07
0,57.0,96.0,86.0,2005.0,0,0,8.4,0,0,0,0,0,1.07
0,44.0,57.0,88.0,2009.0,0,0,8.8,0,0,1,0,0,1.07
0,5.0,0.0,60.0,2009.0,0,0,7.5,0,0,0,0,0,1.07
0,0.0,0.0,71.0,1995.0,0,0,7.5,0,0,0,0,0,1.07
0,31.0,5.0,70.0,2005.0,0,0,5.6,0,0,0,0,0,1.07
0,32.0,95.0,75.0,2008.0,0,0,8.6,0,0,0,0,0,1.07
0,0.0,18.0,71.0,2010.0,0,0,7.6,1,0,0,0,0,1.07
0,62.0,552.0,66.0,2013.0,0,0,5.9,0,0,0,1,0,1.07
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,0,0,1.07
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,0,0,1.06
0,43.0,84.0,75.0,2006.0,0,0,8.5,0,0,0,1,0,1.06
0,25.0,14.0,81.0,2002.0,0,0,7.3,0,0,0,0,0,1.06
0,77.0,146.0,90.0,2009.0,0,0,7.3,0,0,0,0,0,1.06
0,20.0,21.0,65.0,2008.0,0,0,6.5,0,0,0,0,0,1.06
0,21.0,188.0,89.0,2007.0,0,0,8.4,0,0,0,0,0,1.06
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,1.06
0,72.0,42.0,84.0,2009.0,0,0,8.0,1,0,0,0,0,1.06
0,56.0,154.0,80.0,2008.0,0,0,8.3,1,0,0,0,0,1.06
0,36.0,37.0,89.0,2005.0,0,0,8.7,0,0,0,0,0,1.06
0,0.0,0.0,71.0,1999.0,0,0,7.5,0,0,0,1,0,1.06
0,28.0,22.0,71.0,2003.0,0,0,8.3,0,0,0,1,0,1.06
0,18.0,668.0,91.0,2016.0,0,0,5.6,0,0,0,0,0,1.06
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,1,0,1.06
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,1.06
0,64.0,247.0,64.0,2010.0,0,0,7.3,1,0,0,0,0,1.06
0,21.0,18.0,77.0,2012.0,0,0,6.3,0,0,0,0,0,1.06
0,21.0,639.0,87.0,2001.0,0,0,9.1,0,1,0,1,0,1.06
1,42.0,61.0,72.0,2007.0,0,0,8.1,0,0,1,0,0,1.06
0,12.0,6.0,65.0,2004.0,0,0,7.7,0,0,0,0,0,1.06
0,9.0,10.0,63.0,2002.0,0,0,8.8,0,0,0,1,0,1.06
0,81.0,292.0,83.0,2010.0,0,0,7.9,1,0,0,0,0,1.06
0,69.0,152.0,72.0,2008.0,0,0,7.2,1,0,0,0,0,1.06
0,0.0,73.0,71.0,2013.0,0,0,6.8,0,0,0,1,0,1.06
0,50.0,183.0,84.0,2007.0,0,0,8.4,0,0,0,0,0,1.06
0,52.0,122.0,87.0,2011.0,0,0,7.1,0,0,0,1,0,1.06
0,24.0,16.0,71.0,2008.0,0,0,7.0,0,0,1,0,0,1.05
0,32.0,32.0,83.0,2007.0,0,0,8.0,0,0,0,1,0,1.05
0,22.0,36.0,75.0,2007.0,0,0,6.9,0,0,0,0,0,1.05
0,0.0,0.0,71.0,1981.0,0,0,7.5,0,0,0,1,0,1.05
0,55.0,60.0,75.0,2009.0,0,0,8.0,0,0,1,1,0,1.05
0,31.0,36.0,81.0,2006.0,0,0,9.0,0,0,0,0,0,1.05
0,0.0,0.0,71.0,1980.0,0,0,7.5,0,0,0,1,0,1.05
0,5.0,0.0,44.0,2007.0,0,0,7.5,0,0,0,0,1,1.05
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,0,0,1.05
0,0.0,0.0,71.0,1985.0,0,1,7.5,0,0,0,0,0,1.05
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,1,0,1.05
0,0.0,0.0,71.0,1986.0,0,1,7.5,0,0,0,1,1,1.05
0,21.0,22.0,89.0,2002.0,0,0,8.0,0,0,0,0,0,1.05
0,16.0,85.0,82.0,2012.0,0,0,8.3,0,0,0,1,0,1.05
0,17.0,6.0,61.0,2001.0,0,0,8.3,0,0,0,0,0,1.05
0,14.0,5.0,82.0,2000.0,0,0,8.4,0,0,0,1,0,1.05
0,57.0,279.0,70.0,2014.0,0,0,6.1,0,0,0,0,0,1.05
0,73.0,213.0,92.0,2005.0,0,0,7.6,0,0,0,1,0,1.05
0,35.0,32.0,80.0,2007.0,0,0,7.9,0,0,0,0,0,1.05
0,6.0,0.0,83.0,1998.0,0,0,7.5,0,0,0,0,0,1.05
0,22.0,17.0,81.0,2003.0,0,0,8.9,0,0,0,0,0,1.04
0,0.0,5.0,71.0,2007.0,0,0,7.4,0,0,0,0,0,1.04
0,17.0,132.0,91.0,2007.0,0,0,9.0,0,0,0,1,0,1.04
0,59.0,36.0,80.0,2009.0,0,0,8.4,1,0,0,0,0,1.04
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,0,0,1.04
0,40.0,645.0,83.0,2012.0,0,0,7.7,0,0,0,1,0,1.04
0,9.0,0.0,42.0,2000.0,0,0,7.5,0,0,0,1,0,1.04
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,1,0,1.04
1,22.0,39.0,74.0,2003.0,0,0,8.9,0,0,0,0,0,1.04
0,25.0,6.0,73.0,2006.0,0,0,8.7,0,0,0,0,0,1.04
0,57.0,168.0,65.0,2010.0,0,0,7.3,0,0,0,0,0,1.04
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,1,0,1.04
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,1.04
1,19.0,22.0,86.0,2001.0,0,0,8.5,0,0,0,0,0,1.04
0,38.0,455.0,46.0,2006.0,0,0,4.4,1,0,0,0,1,1.04
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,0,0,1.04
0,32.0,29.0,83.0,2005.0,0,0,8.8,0,0,0,0,0,1.04
0,52.0,71.0,71.0,2007.0,0,0,7.7,1,0,0,0,0,1.03
0,23.0,54.0,81.0,2012.0,0,0,7.5,0,0,0,1,0,1.03
0,85.0,404.0,68.0,2011.0,0,0,5.8,1,0,0,1,0,1.03
0,30.0,17.0,79.0,2005.0,0,0,8.4,0,0,0,0,0,1.03
0,56.0,102.0,88.0,2005.0,0,0,7.9,0,0,0,0,0,1.03
0,30.0,92.0,86.0,2012.0,0,0,7.4,0,0,0,0,0,1.03
0,54.0,31.0,73.0,2011.0,0,0,7.0,1,0,0,1,0,1.03
0,29.0,41.0,84.0,2007.0,0,0,8.1,0,0,0,0,0,1.03
1,48.0,33.0,75.0,2005.0,0,0,7.6,0,0,0,0,1,1.03
0,12.0,8.0,67.0,2008.0,0,0,7.0,0,0,1,1,0,1.03
0,16.0,12.0,82.0,2003.0,0,0,8.8,0,0,0,0,0,1.03
1,0.0,0.0,71.0,2007.0,1,0,7.5,0,0,0,0,1,1.03
0,0.0,0.0,71.0,1985.0,0,1,7.5,0,0,0,1,0,1.03
1,74.0,329.0,86.0,2016.0,0,0,8.4,0,0,0,0,0,1.03
0,36.0,30.0,77.0,2008.0,0,0,7.7,0,0,0,0,0,1.03
0,18.0,3552.0,86.0,1996.0,0,0,8.5,0,1,0,1,0,1.03
0,12.0,46.0,93.0,1998.0,0,0,8.5,0,0,0,1,0,1.03
0,28.0,28.0,78.0,2009.0,0,0,8.6,0,0,1,0,0,1.03
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,1,0,1.03
0,58.0,39.0,79.0,2009.0,0,0,8.8,0,0,0,0,0,1.02
0,13.0,26.0,65.0,2007.0,0,0,6.1,0,0,1,0,0,1.02
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,0,0,1.02
0,24.0,22.0,72.0,2007.0,0,0,7.0,0,0,1,0,0,1.02
0,27.0,61.0,72.0,2007.0,0,0,8.4,0,0,1,1,0,1.02
0,25.0,14.0,70.0,2004.0,0,0,6.4,0,0,0,0,1,1.02
0,17.0,91.0,90.0,2016.0,0,0,6.2,0,0,0,0,0,1.02
0,58.0,89.0,86.0,2007.0,0,0,8.1,1,0,0,0,0,1.02
0,24.0,130.0,54.0,2008.0,0,0,7.9,0,0,0,0,1,1.02
0,0.0,0.0,71.0,1993.0,0,0,7.5,0,0,0,1,0,1.02
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,0,0,1.02
0,11.0,5.0,61.0,2011.0,0,0,6.0,0,0,1,1,0,1.02
0,6.0,4.0,48.0,2010.0,0,0,3.3,0,0,1,0,0,1.02
0,41.0,25.0,71.0,2009.0,0,0,7.4,1,0,0,0,0,1.02
0,0.0,4.0,71.0,2007.0,0,0,9.0,0,0,0,0,0,1.02
0,83.0,439.0,84.0,2011.0,0,0,7.6,1,0,0,0,0,1.02
0,31.0,33.0,83.0,2013.0,0,0,5.3,0,0,0,0,1,1.02
0,27.0,6.0,83.0,2006.0,0,0,8.7,0,0,0,0,0,1.02
0,29.0,108.0,66.0,2011.0,0,0,6.9,0,0,0,0,1,1.02
0,10.0,45.0,92.0,2008.0,0,0,7.7,0,0,1,1,0,1.02
0,29.0,29.0,70.0,2004.0,0,0,8.7,0,0,0,0,0,1.02
1,40.0,89.0,80.0,2012.0,0,0,8.2,0,0,0,0,0,1.02
0,18.0,8.0,51.0,2008.0,0,0,3.6,0,0,1,0,1,1.01
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,1,0,1.01
0,23.0,27.0,74.0,2007.0,0,0,8.0,0,0,1,1,0,1.01
0,0.0,0.0,71.0,2009.0,0,0,7.5,0,0,0,1,0,1.01
0,54.0,101.0,80.0,2007.0,0,0,7.9,1,0,0,1,0,1.01
0,19.0,38.0,64.0,2007.0,0,0,6.1,0,0,1,0,0,1.01
0,0.0,0.0,71.0,1995.0,0,0,7.5,0,0,0,1,0,1.01
0,0.0,0.0,71.0,2003.0,0,0,7.5,0,1,0,1,0,1.01
0,0.0,0.0,71.0,2012.0,0,0,7.5,0,0,0,0,0,1.01
0,74.0,302.0,81.0,2008.0,0,0,8.0,1,0,0,1,0,1.01
0,32.0,318.0,72.0,2014.0,0,0,7.3,1,0,0,0,0,1.01
0,16.0,525.0,90.0,2014.0,0,0,8.5,0,0,0,0,1,1.01
0,0.0,0.0,71.0,2006.0,0,0,7.5,0,0,0,0,0,1.01
0,73.0,189.0,81.0,2008.0,0,0,7.0,1,0,0,0,0,1.01
0,5.0,10.0,86.0,1997.0,0,0,8.3,0,0,0,1,0,1.01
0,70.0,758.0,77.0,2012.0,0,0,7.7,0,0,0,0,0,1.01
0,74.0,273.0,76.0,2016.0,0,0,8.0,0,0,0,0,0,1.01
0,5.0,8.0,51.0,2003.0,0,0,8.0,0,0,0,1,0,1.0
0,0.0,0.0,71.0,1997.0,0,0,7.5,0,0,0,1,0,1.0
0,12.0,6.0,67.0,2009.0,0,0,4.5,0,0,1,0,0,1.0
0,73.0,255.0,86.0,2010.0,0,0,8.4,0,0,0,0,0,1.0
0,0.0,0.0,71.0,2000.0,0,0,7.5,0,0,0,1,0,1.0
0,0.0,0.0,71.0,1985.0,0,1,7.5,0,0,0,1,0,1.0
1,0.0,0.0,71.0,1997.0,1,0,7.5,0,0,0,0,0,1.0
1,0.0,0.0,71.0,2000.0,0,0,7.5,0,0,0,0,0,1.0
1,0.0,0.0,71.0,1991.0,0,1,7.5,0,0,0,0,0,1.0
0,0.0,0.0,71.0,2004.0,0,0,7.5,0,0,0,1,0,1.0
0,39.0,54.0,92.0,2003.0,0,0,8.9,0,0,0,0,0,1.0
0,0.0,0.0,71.0,2008.0,0,0,7.5,1,0,0,0,0,1.0
0,0.0,0.0,71.0,2006.0,0,0,7.5,1,0,0,0,0,1.0
0,0.0,0.0,71.0,1995.0,0,0,7.5,0,0,0,0,0,1.0
0,10.0,0.0,73.0,2000.0,0,0,7.5,0,0,0,0,0,1.0
0,0.0,0.0,71.0,1996.0,0,0,7.5,0,0,0,0,0,1.0
0,16.0,54.0,72.0,2002.0,0,0,9.3,0,0,0,1,0,1.0
0,43.0,238.0,87.0,2011.0,0,0,8.4,0,0,0,0,1,1.0
0,0.0,0.0,71.0,2000.0,0,0,7.5,0,0,0,0,0,1.0
0,24.0,10.0,79.0,2000.0,0,0,8.5,0,0,0,1,0,0.99
0,16.0,33.0,79.0,2013.0,0,0,7.8,1,0,0,0,0,0.99
0,25.0,49.0,82.0,2011.0,0,0,6.6,1,0,0,0,0,0.99
0,0.0,0.0,71.0,2003.0,0,0,7.5,0,0,0,1,0,0.99
0,60.0,88.0,85.0,2012.0,0,0,7.6,1,0,0,0,0,0.99
1,46.0,55.0,83.0,2011.0,0,0,8.6,0,0,0,0,1,0.99
0,65.0,294.0,55.0,2008.0,0,0,6.5,0,0,0,0,0,0.99
0,13.0,69.0,88.0,1998.0,0,0,9.1,0,0,0,1,1,0.99
0,20.0,35.0,66.0,2000.0,0,0,8.0,0,0,0,0,0,0.99
0,63.0,94.0,87.0,2009.0,0,0,8.2,0,0,0,1,0,0.99
0,39.0,26.0,70.0,2008.0,0,0,5.0,0,0,0,0,0,0.99
0,22.0,120.0,51.0,2005.0,0,0,6.6,0,0,0,0,1,0.99
0,35.0,20.0,70.0,2009.0,0,0,8.2,0,0,0,0,0,0.99
0,48.0,84.0,78.0,2007.0,0,0,8.1,0,0,0,1,0,0.99
0,26.0,30.0,75.0,2006.0,0,0,8.3,0,0,0,0,0,0.99
0,66.0,1106.0,89.0,2011.0,0,0,8.4,1,0,0,0,0,0.99
0,7.0,0.0,58.0,2009.0,0,0,7.5,0,0,1,0,0,0.99
0,5.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,0.99
0,26.0,43.0,79.0,2008.0,0,0,8.7,0,0,0,0,0,0.98
0,17.0,11.0,80.0,2008.0,0,0,6.8,0,0,0,0,0,0.98
0,0.0,0.0,71.0,2008.0,0,0,7.5,0,0,0,0,0,0.98
0,0.0,0.0,71.0,2015.0,0,0,7.5,0,0,0,1,0,0.98
0,21.0,17.0,75.0,2009.0,0,0,6.2,0,0,1,0,0,0.98
0,55.0,336.0,77.0,2010.0,0,0,8.2,0,0,0,0,0,0.98
0,48.0,3450.0,91.0,2008.0,0,0,7.9,0,1,0,1,0,0.98
1,27.0,34.0,54.0,2005.0,0,0,5.4,0,0,0,0,0,0.98
1,0.0,0.0,71.0,1993.0,0,1,7.5,0,0,0,0,0,0.98
0,19.0,25.0,44.0,2005.0,0,0,6.6,0,0,0,0,0,0.98
0,0.0,0.0,71.0,1998.0,0,0,7.5,0,0,0,0,0,0.98
0,13.0,18.0,59.0,2007.0,0,0,5.9,0,0,1,0,0,0.98
0,0.0,0.0,71.0,2007.0,0,0,7.5,0,0,0,1,0,0.98
0,68.0,694.0,78.0,2013.0,0,0,6.4,1,0,0,0,0,0.98
0,23.0,113.0,86.0,2007.0,0,0,7.7,0,0,0,1,0,0.98
0,0.0,0.0,71.0,2013.0,0,0,7.5,0,0,0,0,0,0.98
0,58.0,383.0,82.0,2013.0,0,0,7.5,1,0,0,0,0,0.98
0,0.0,6.0,71.0,2009.0,0,0,7.2,0,0,0,0,0,0.98
0,46.0,34.0,82.0,2009.0,0,0,7.6,1,0,0,0,0,0.97
0,38.0,27.0,87.0,2005.0,0,0,8.3,0,0,0,0,0,0.97
0,0.0,12.0,71.0,2015.0,0,0,5.1,1,0,0,0,0,0.97
0,47.0,1841.0,93.0,2005.0,0,0,8.9,0,1,0,0,0,0.97
0,31.0,33.0,81.0,2007.0,0,0,5.3,0,0,0,0,0,0.97
1,31.0,144.0,88.0,2003.0,0,0,9.2,0,0,0,0,0,0.97
0,88.0,268.0,82.0,2009.0,0,0,8.0,1,0,0,0,0,0.97
0,21.0,47.0,75.0,2013.0,0,0,5.9,0,0,0,1,0,0.97
0,9.0,0.0,66.0,2006.0,0,0,7.5,0,0,0,0,0,0.97
0,19.0,53.0,85.0,2003.0,0,0,7.6,0,0,0,0,0,0.97
0,37.0,67.0,75.0,2007.0,0,0,7.9,0,0,0,0,0,0.97
0,0.0,0.0,71.0,2010.0,0,0,7.5,0,0,0,1,0,0.97
